20000
1,outside,Room Description,
NORTH,1178,North Discription
SOUTH,1378,South Descripton
EAST,1179,East Description
WEST,1177,West Description
1179,outside,Room Description,
NORTH,1179,North Discription
SOUTH,1379,South Descripton
EAST,1180,East Description
WEST,1178,West Description
1180,outside,Room Description,
NORTH,1180,North Discription
SOUTH,1380,South Descripton
EAST,1181,East Description
WEST,1179,West Description
1181,outside,Room Description,
NORTH,1181,North Discription
SOUTH,1381,South Descripton
EAST,1182,East Description
WEST,1180,West Description
1182,outside,Room Description,
NORTH,1182,North Discription
SOUTH,1382,South Descripton
EAST,1183,East Description
WEST,1181,West Description
1183,outside,Room Description,
NORTH,1183,North Discription
SOUTH,1383,South Descripton
EAST,1184,East Description
WEST,1182,West Description
1184,outside,Room Description,
NORTH,1184,North Discription
SOUTH,1384,South Descripton
EAST,1185,East Description
WEST,1183,West Description
1185,outside,Room Description,
NORTH,1185,North Discription
SOUTH,1385,South Descripton
EAST,1186,East Description
WEST,1184,West Description
1186,outside,Room Description,
NORTH,1186,North Discription
SOUTH,1386,South Descripton
EAST,1187,East Description
WEST,1185,West Description
1187,outside,Room Description,
NORTH,1187,North Discription
SOUTH,1387,South Descripton
EAST,1188,East Description
WEST,1186,West Description
1188,outside,Room Description,
NORTH,1188,North Discription
SOUTH,1388,South Descripton
EAST,1189,East Description
WEST,1187,West Description
1189,outside,Room Description,
NORTH,1189,North Discription
SOUTH,1389,South Descripton
EAST,1190,East Description
WEST,1188,West Description
1190,outside,Room Description,
NORTH,1190,North Discription
SOUTH,1390,South Descripton
EAST,1191,East Description
WEST,1189,West Description
1191,outside,Room Description,
NORTH,1191,North Discription
SOUTH,1391,South Descripton
EAST,1192,East Description
WEST,1190,West Description
1192,outside,Room Description,
NORTH,1192,North Discription
SOUTH,1392,South Descripton
EAST,1193,East Description
WEST,1191,West Description
1193,outside,Room Description,
NORTH,1193,North Discription
SOUTH,1393,South Descripton
EAST,1194,East Description
WEST,1192,West Description
1194,outside,Room Description,
NORTH,1194,North Discription
SOUTH,1394,South Descripton
EAST,1195,East Description
WEST,1193,West Description
1195,outside,Room Description,
NORTH,1195,North Discription
SOUTH,1395,South Descripton
EAST,1196,East Description
WEST,1194,West Description
1196,outside,Room Description,
NORTH,1196,North Discription
SOUTH,1396,South Descripton
EAST,1197,East Description
WEST,1195,West Description
1197,outside,Room Description,
NORTH,1197,North Discription
SOUTH,1397,South Descripton
EAST,1198,East Description
WEST,1196,West Description
1198,outside,Room Description,
NORTH,1198,North Discription
SOUTH,1398,South Descripton
EAST,1199,East Description
WEST,1197,West Description
1199,outside,Room Description,
NORTH,1199,North Discription
SOUTH,1399,South Descripton
EAST,1200,East Description
WEST,1198,West Description
1200,outside,Room Description,
NORTH,1200,North Discription
SOUTH,1400,South Descripton
EAST,0,East Description
WEST,1199,West Description
1201,outside,Room Description,
NORTH,1201,North Discription
SOUTH,1401,South Descripton
EAST,1202,East Description
WEST,0,West Description
1202,outside,Room Description,
NORTH,1202,North Discription
SOUTH,1402,South Descripton
EAST,1203,East Description
WEST,1201,West Description
1203,outside,Room Description,
NORTH,1203,North Discription
SOUTH,1403,South Descripton
EAST,1204,East Description
WEST,1202,West Description
1204,outside,Room Description,
NORTH,1204,North Discription
SOUTH,1404,South Descripton
EAST,1205,East Description
WEST,1203,West Description
1205,outside,Room Description,
NORTH,1205,North Discription
SOUTH,1405,South Descripton
EAST,1206,East Description
WEST,1204,West Description
1206,outside,Room Description,
NORTH,1206,North Discription
SOUTH,1406,South Descripton
EAST,1207,East Description
WEST,1205,West Description
1207,outside,Room Description,
NORTH,1207,North Discription
SOUTH,1407,South Descripton
EAST,1208,East Description
WEST,1206,West Description
1208,outside,Room Description,
NORTH,1208,North Discription
SOUTH,1408,South Descripton
EAST,1209,East Description
WEST,1207,West Description
1209,outside,Room Description,
NORTH,1209,North Discription
SOUTH,1409,South Descripton
EAST,1210,East Description
WEST,1208,West Description
1210,outside,Room Description,
NORTH,1210,North Discription
SOUTH,1410,South Descripton
EAST,1211,East Description
WEST,1209,West Description
1211,outside,Room Description,
NORTH,1211,North Discription
SOUTH,1411,South Descripton
EAST,1212,East Description
WEST,1210,West Description
1212,outside,Room Description,
NORTH,1212,North Discription
SOUTH,1412,South Descripton
EAST,1213,East Description
WEST,1211,West Description
1213,outside,Room Description,
NORTH,1213,North Discription
SOUTH,1413,South Descripton
EAST,1214,East Description
WEST,1212,West Description
1214,outside,Room Description,
NORTH,1214,North Discription
SOUTH,1414,South Descripton
EAST,1215,East Description
WEST,1213,West Description
1215,outside,Room Description,
NORTH,1215,North Discription
SOUTH,1415,South Descripton
EAST,1216,East Description
WEST,1214,West Description
1216,outside,Room Description,
NORTH,1216,North Discription
SOUTH,1416,South Descripton
EAST,1217,East Description
WEST,1215,West Description
1217,outside,Room Description,
NORTH,1217,North Discription
SOUTH,1417,South Descripton
EAST,1218,East Description
WEST,1216,West Description
1218,outside,Room Description,
NORTH,1218,North Discription
SOUTH,1418,South Descripton
EAST,1219,East Description
WEST,1217,West Description
1219,outside,Room Description,
NORTH,1219,North Discription
SOUTH,1419,South Descripton
EAST,1220,East Description
WEST,1218,West Description
1220,outside,Room Description,
NORTH,1220,North Discription
SOUTH,1420,South Descripton
EAST,1221,East Description
WEST,1219,West Description
1221,outside,Room Description,
NORTH,1221,North Discription
SOUTH,1421,South Descripton
EAST,1222,East Description
WEST,1220,West Description
1222,outside,Room Description,
NORTH,1222,North Discription
SOUTH,1422,South Descripton
EAST,1223,East Description
WEST,1221,West Description
1223,outside,Room Description,
NORTH,1223,North Discription
SOUTH,1423,South Descripton
EAST,1224,East Description
WEST,1222,West Description
1224,outside,Room Description,
NORTH,1224,North Discription
SOUTH,1424,South Descripton
EAST,1225,East Description
WEST,1223,West Description
1225,outside,Room Description,
NORTH,1225,North Discription
SOUTH,1425,South Descripton
EAST,1226,East Description
WEST,1224,West Description
1226,outside,Room Description,
NORTH,1226,North Discription
SOUTH,1426,South Descripton
EAST,1227,East Description
WEST,1225,West Description
1227,outside,Room Description,
NORTH,1227,North Discription
SOUTH,1427,South Descripton
EAST,1228,East Description
WEST,1226,West Description
1228,outside,Room Description,
NORTH,1228,North Discription
SOUTH,1428,South Descripton
EAST,1229,East Description
WEST,1227,West Description
1229,outside,Room Description,
NORTH,1229,North Discription
SOUTH,1429,South Descripton
EAST,1230,East Description
WEST,1228,West Description
1230,outside,Room Description,
NORTH,1230,North Discription
SOUTH,1430,South Descripton
EAST,1231,East Description
WEST,1229,West Description
1231,outside,Room Description,
NORTH,1231,North Discription
SOUTH,1431,South Descripton
EAST,1232,East Description
WEST,1230,West Description
1232,outside,Room Description,
NORTH,1232,North Discription
SOUTH,1432,South Descripton
EAST,1233,East Description
WEST,1231,West Description
1233,outside,Room Description,
NORTH,1233,North Discription
SOUTH,1433,South Descripton
EAST,1234,East Description
WEST,1232,West Description
1234,outside,Room Description,
NORTH,1234,North Discription
SOUTH,1434,South Descripton
EAST,1235,East Description
WEST,1233,West Description
1235,outside,Room Description,
NORTH,1235,North Discription
SOUTH,1435,South Descripton
EAST,1236,East Description
WEST,1234,West Description
1236,outside,Room Description,
NORTH,1236,North Discription
SOUTH,1436,South Descripton
EAST,1237,East Description
WEST,1235,West Description
1237,outside,Room Description,
NORTH,1237,North Discription
SOUTH,1437,South Descripton
EAST,1238,East Description
WEST,1236,West Description
1238,outside,Room Description,
NORTH,1238,North Discription
SOUTH,1438,South Descripton
EAST,1239,East Description
WEST,1237,West Description
1239,outside,Room Description,
NORTH,1239,North Discription
SOUTH,1439,South Descripton
EAST,1240,East Description
WEST,1238,West Description
1240,outside,Room Description,
NORTH,1240,North Discription
SOUTH,1440,South Descripton
EAST,1241,East Description
WEST,1239,West Description
1241,outside,Room Description,
NORTH,1241,North Discription
SOUTH,1441,South Descripton
EAST,1242,East Description
WEST,1240,West Description
1242,outside,Room Description,
NORTH,1242,North Discription
SOUTH,1442,South Descripton
EAST,1243,East Description
WEST,1241,West Description
1243,outside,Room Description,
NORTH,1243,North Discription
SOUTH,1443,South Descripton
EAST,1244,East Description
WEST,1242,West Description
1244,outside,Room Description,
NORTH,1244,North Discription
SOUTH,1444,South Descripton
EAST,1245,East Description
WEST,1243,West Description
1245,outside,Room Description,
NORTH,1245,North Discription
SOUTH,1445,South Descripton
EAST,1246,East Description
WEST,1244,West Description
1246,outside,Room Description,
NORTH,1246,North Discription
SOUTH,1446,South Descripton
EAST,1247,East Description
WEST,1245,West Description
1247,outside,Room Description,
NORTH,1247,North Discription
SOUTH,1447,South Descripton
EAST,1248,East Description
WEST,1246,West Description
1248,outside,Room Description,
NORTH,1248,North Discription
SOUTH,1448,South Descripton
EAST,1249,East Description
WEST,1247,West Description
1249,outside,Room Description,
NORTH,1249,North Discription
SOUTH,1449,South Descripton
EAST,1250,East Description
WEST,1248,West Description
1250,outside,Room Description,
NORTH,1250,North Discription
SOUTH,1450,South Descripton
EAST,1251,East Description
WEST,1249,West Description
1251,outside,Room Description,
NORTH,1251,North Discription
SOUTH,1451,South Descripton
EAST,1252,East Description
WEST,1250,West Description
1252,outside,Room Description,
NORTH,1252,North Discription
SOUTH,1452,South Descripton
EAST,1253,East Description
WEST,1251,West Description
1253,outside,Room Description,
NORTH,1253,North Discription
SOUTH,1453,South Descripton
EAST,1254,East Description
WEST,1252,West Description
1254,outside,Room Description,
NORTH,1254,North Discription
SOUTH,1454,South Descripton
EAST,1255,East Description
WEST,1253,West Description
1255,outside,Room Description,
NORTH,1255,North Discription
SOUTH,1455,South Descripton
EAST,1256,East Description
WEST,1254,West Description
1256,outside,Room Description,
NORTH,1256,North Discription
SOUTH,1456,South Descripton
EAST,1257,East Description
WEST,1255,West Description
1257,outside,Room Description,
NORTH,1257,North Discription
SOUTH,1457,South Descripton
EAST,1258,East Description
WEST,1256,West Description
1258,outside,Room Description,
NORTH,1258,North Discription
SOUTH,1458,South Descripton
EAST,1259,East Description
WEST,1257,West Description
1259,outside,Room Description,
NORTH,1259,North Discription
SOUTH,1459,South Descripton
EAST,1260,East Description
WEST,1258,West Description
1260,outside,Room Description,
NORTH,1260,North Discription
SOUTH,1460,South Descripton
EAST,1261,East Description
WEST,1259,West Description
1261,outside,Room Description,
NORTH,1261,North Discription
SOUTH,1461,South Descripton
EAST,1262,East Description
WEST,1260,West Description
1262,outside,Room Description,
NORTH,1262,North Discription
SOUTH,1462,South Descripton
EAST,1263,East Description
WEST,1261,West Description
1263,outside,Room Description,
NORTH,1263,North Discription
SOUTH,1463,South Descripton
EAST,1264,East Description
WEST,1262,West Description
1264,outside,Room Description,
NORTH,1264,North Discription
SOUTH,1464,South Descripton
EAST,1265,East Description
WEST,1263,West Description
1265,outside,Room Description,
NORTH,1265,North Discription
SOUTH,1465,South Descripton
EAST,1266,East Description
WEST,1264,West Description
1266,outside,Room Description,
NORTH,1266,North Discription
SOUTH,1466,South Descripton
EAST,1267,East Description
WEST,1265,West Description
1267,outside,Room Description,
NORTH,1267,North Discription
SOUTH,1467,South Descripton
EAST,1268,East Description
WEST,1266,West Description
